Crop growing season recorded in the paper,Crop sequence (details)_1,Crop_barley.winter,Crop_cotton,Crop_maize,Crop_rice,Crop_sorghum,Crop_soybean,Crop_sunflower,Crop_wheat.spring,Crop_wheat.winter,E,Fertilization CT _No,Fertilization CT _Yes,Fertilization NT_No,Fertilization NT_Yes,Harvest year,Harvesting month,Initial year of NT practice ( or first year of experiment if missing),Irrigation CT_No,Irrigation CT_Yes,Irrigation NT_No,Irrigation NT_Yes,Journal,Latitude,Longitude,N input rates with the unit kg N ha-1 (details),N input_No,N input_Yes,PB,Relative yield change,Residue management of previous crop in NT (details),ST_Clay loam,ST_Silt loam,Soil cover in NT_No,Soil cover in NT_Yes,Soil information recorded in the paper,Sowing month,Sowing year,Tmax,Tmin,Water applied in CT,Water applied in NT,Year,Years since NT started (yrs),Yield increase with NT_Yes,Yield of CT,Yield of NT
73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,401.186,1.0,0.0,1.0,0.0,1995,10,1984,0.0,1.0,0.0,1.0,109,43.3,-89.35,0,1.0,0.0,7.814,-0.2199,109,0.0,0.0,0.0,1.0,117,6,1995,30.04979,3.83426,0,0,14,12,0.0,2028.0,1582.0
73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,401.186,1.0,0.0,1.0,0.0,1995,10,1984,0.0,1.0,0.0,1.0,109,43.3,-89.35,0,1.0,0.0,7.814,-0.301,109,0.0,0.0,0.0,1.0,117,6,1995,30.04979,3.83426,0,0,14,12,0.0,2987.0,2088.0
163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,634.372,0.0,1.0,0.0,1.0,2015,5,2012,0.0,1.0,0.0,1.0,82,-17.72,31.65,0,0.0,1.0,22.228,-0.0108,109,0.0,0.0,0.0,1.0,98,12,2014,25.62066,8.03995,0,0,35,3,0.0,2878.0,2847.0
163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,634.372,0.0,1.0,0.0,1.0,2015,5,2012,0.0,1.0,0.0,1.0,82,-17.72,31.65,0,0.0,1.0,22.228,0.1543,109,0.0,0.0,0.0,1.0,98,12,2014,25.62066,8.03995,0,0,35,3,1.0,3565.0,4115.0
163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,634.372,0.0,1.0,0.0,1.0,2015,5,2012,0.0,1.0,0.0,1.0,82,-17.72,31.65,0,0.0,1.0,22.228,-0.2078,109,0.0,0.0,0.0,1.0,98,12,2014,25.62066,8.03995,0,0,35,3,0.0,2878.0,2280.0
163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,634.372,0.0,1.0,0.0,1.0,2015,5,2012,0.0,1.0,0.0,1.0,82,-17.72,31.65,0,0.0,1.0,22.228,0.352,109,0.0,0.0,0.0,1.0,98,12,2014,25.62066,8.03995,0,0,35,3,1.0,3565.0,4820.0
163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,634.372,0.0,1.0,0.0,1.0,2015,5,2012,0.0,1.0,0.0,1.0,82,-17.72,31.65,0,0.0,1.0,22.228,-0.1682,109,0.0,0.0,0.0,1.0,98,12,2014,25.62066,8.03995,0,0,35,3,0.0,2878.0,2394.0
163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,634.372,0.0,1.0,0.0,1.0,2015,5,2012,0.0,1.0,0.0,1.0,82,-17.72,31.65,0,0.0,1.0,22.228,0.2569,109,0.0,0.0,0.0,1.0,98,12,2014,25.62066,8.03995,0,0,35,3,1.0,3565.0,4481.0
26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,425.72,0.0,1.0,0.0,1.0,2014,9,2009,0.0,1.0,0.0,1.0,85,25.62,85.22,41,0.0,1.0,111.98,0.1153,99,0.0,0.0,0.0,0.0,120,6,2013,35.38459,25.78238,0,0,34,5,1.0,6756.0,7535.0
26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,440.559,0.0,1.0,0.0,1.0,2015,9,2009,0.0,1.0,0.0,1.0,85,25.62,85.22,41,0.0,1.0,-41.859,0.1011,99,0.0,0.0,0.0,0.0,120,6,2014,38.5614,25.08008,0,0,34,6,1.0,6669.0,7343.0
98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,456.665,0.0,1.0,0.0,1.0,2014,11,2009,0.0,1.0,0.0,1.0,85,25.62,85.22,41,0.0,1.0,-303.265,0.0867,99,0.0,0.0,0.0,0.0,120,7,2014,33.7701,13.39191,0,0,34,6,1.0,4486.0,4875.0
98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,463.801,0.0,1.0,0.0,1.0,2015,11,2009,0.0,1.0,0.0,1.0,85,25.62,85.22,41,0.0,1.0,157.699,0.0997,99,0.0,0.0,0.0,0.0,120,7,2015,35.25414,16.45587,0,0,34,7,1.0,4194.0,4612.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,495.965,0.0,1.0,0.0,1.0,2015,4,2009,0.0,1.0,0.0,1.0,85,25.62,85.22,41,0.0,1.0,-426.165,0.203,99,0.0,0.0,0.0,0.0,120,12,2014,36.03016,9.53971,0,0,34,6,1.0,4676.0,5625.0
73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,365.076,0.0,1.0,0.0,1.0,1998,10,1998,1.0,0.0,1.0,0.0,22,25.67,78.47,208,0.0,1.0,349.124,-0.8418,163,0.0,0.0,0.0,1.0,110,7,1998,32.80104,20.99182,0,0,26,1,0.0,2768.0,438.0
73,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,365.076,0.0,1.0,0.0,1.0,1998,10,1998,1.0,0.0,1.0,0.0,22,25.67,78.47,208,0.0,1.0,349.124,-0.8715,91,0.0,0.0,1.0,0.0,110,7,1998,32.80104,20.99182,0,0,26,1,0.0,2412.0,310.0
73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,345.12,0.0,1.0,0.0,1.0,1999,10,1998,1.0,0.0,1.0,0.0,22,25.67,78.47,208,0.0,1.0,613.88,-0.8577,163,0.0,0.0,0.0,1.0,110,7,1999,33.08575,19.79373,0,0,26,2,0.0,2508.0,357.0
73,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,345.12,0.0,1.0,0.0,1.0,1999,10,1998,1.0,0.0,1.0,0.0,22,25.67,78.47,208,0.0,1.0,613.88,-0.9594,91,0.0,0.0,1.0,0.0,110,7,1999,33.08575,19.79373,0,0,26,2,0.0,1994.0,81.0
73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,350.607,0.0,1.0,0.0,1.0,2000,10,1998,1.0,0.0,1.0,0.0,22,25.67,78.47,208,0.0,1.0,197.493,-0.7503,163,0.0,0.0,0.0,1.0,110,7,2000,36.01158,19.66146,0,0,26,3,0.0,1778.0,444.0
73,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,350.607,0.0,1.0,0.0,1.0,2000,10,1998,1.0,0.0,1.0,0.0,22,25.67,78.47,208,0.0,1.0,197.493,-0.9255,91,0.0,0.0,1.0,0.0,110,7,2000,36.01158,19.66146,0,0,26,3,0.0,2457.0,183.0
73,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,345.629,0.0,1.0,0.0,1.0,2001,10,1998,1.0,0.0,1.0,0.0,22,25.67,78.47,208,0.0,1.0,253.671,-0.8247,163,0.0,0.0,0.0,1.0,110,7,2001,36.06364,20.1673,0,0,26,4,0.0,2493.0,437.0
73,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,345.629,0.0,1.0,0.0,1.0,2001,10,1998,1.0,0.0,1.0,0.0,22,25.67,78.47,208,0.0,1.0,253.671,-0.9525,91,0.0,0.0,1.0,0.0,110,7,2001,36.06364,20.1673,0,0,26,4,0.0,2148.0,102.0
5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,929.96,0.0,1.0,0.0,1.0,2015,3,2015,0.0,1.0,0.0,1.0,26,5.06,97.31,0,0.0,1.0,733.84,-0.0979,109,1.0,0.0,0.0,1.0,110,8,2015,33.627,20.19508,0,0,34,1,0.0,3780.0,3410.0
5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,929.96,0.0,1.0,0.0,1.0,2015,3,2015,0.0,1.0,0.0,1.0,26,5.06,97.31,0,0.0,1.0,733.84,-0.1611,109,1.0,0.0,0.0,1.0,110,8,2015,33.627,20.19508,0,0,34,1,0.0,4530.0,3800.0
5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,929.96,0.0,1.0,0.0,1.0,2015,3,2015,0.0,1.0,0.0,1.0,26,5.06,97.31,0,0.0,1.0,733.84,-0.124,109,1.0,0.0,0.0,1.0,110,8,2015,33.627,20.19508,0,0,34,1,0.0,3790.0,3320.0
5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,929.96,0.0,1.0,0.0,1.0,2015,3,2015,0.0,1.0,0.0,1.0,26,5.06,97.31,0,0.0,1.0,733.84,-0.2461,109,1.0,0.0,0.0,1.0,110,8,2015,33.627,20.19508,0,0,34,1,0.0,3860.0,2910.0
5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,929.96,0.0,1.0,0.0,1.0,2015,3,2015,0.0,1.0,0.0,1.0,26,5.06,97.31,0,0.0,1.0,733.84,-0.0166,109,1.0,0.0,0.0,1.0,110,8,2015,33.627,20.19508,0,0,34,1,0.0,3610.0,3550.0
5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,929.96,0.0,1.0,0.0,1.0,2015,3,2015,0.0,1.0,0.0,1.0,26,5.06,97.31,0,0.0,1.0,733.84,-0.4394,109,1.0,0.0,0.0,1.0,110,8,2015,33.627,20.19508,0,0,34,1,0.0,4370.0,2450.0
5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,929.96,0.0,1.0,0.0,1.0,2015,3,2015,0.0,1.0,0.0,1.0,26,5.06,97.31,0,0.0,1.0,733.84,-0.0833,109,1.0,0.0,0.0,1.0,110,8,2015,33.627,20.19508,0,0,34,1,0.0,3840.0,3520.0
5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,929.96,0.0,1.0,0.0,1.0,2015,3,2015,0.0,1.0,0.0,1.0,26,5.06,97.31,0,0.0,1.0,733.84,-0.3517,109,1.0,0.0,0.0,1.0,110,8,2015,33.627,20.19508,0,0,34,1,0.0,3440.0,2230.0
5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,929.96,0.0,1.0,0.0,1.0,2015,3,2015,0.0,1.0,0.0,1.0,26,5.06,97.31,0,0.0,1.0,733.84,-0.0878,109,1.0,0.0,0.0,1.0,110,8,2015,33.627,20.19508,0,0,34,1,0.0,3190.0,2910.0
5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,929.96,0.0,1.0,0.0,1.0,2015,3,2015,0.0,1.0,0.0,1.0,26,5.06,97.31,0,0.0,1.0,733.84,-0.2473,109,1.0,0.0,0.0,1.0,110,8,2015,33.627,20.19508,0,0,34,1,0.0,2750.0,2070.0
5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,929.96,0.0,1.0,0.0,1.0,2015,3,2015,0.0,1.0,0.0,1.0,26,5.06,97.31,0,0.0,1.0,733.84,-0.0302,109,1.0,0.0,0.0,1.0,110,8,2015,33.627,20.19508,0,0,34,1,0.0,4310.0,4180.0
5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,929.96,0.0,1.0,0.0,1.0,2015,3,2015,0.0,1.0,0.0,1.0,26,5.06,97.31,0,0.0,1.0,733.84,-0.2887,109,1.0,0.0,0.0,1.0,110,8,2015,33.627,20.19508,0,0,34,1,0.0,7550.0,5370.0
5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,929.96,0.0,1.0,0.0,1.0,2015,3,2015,0.0,1.0,0.0,1.0,26,5.06,97.31,0,0.0,1.0,733.84,-0.1099,109,1.0,0.0,0.0,1.0,110,8,2015,33.627,20.19508,0,0,34,1,0.0,4730.0,4210.0
5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,929.96,0.0,1.0,0.0,1.0,2015,3,2015,0.0,1.0,0.0,1.0,26,5.06,97.31,0,0.0,1.0,733.84,-0.462,109,1.0,0.0,0.0,1.0,110,8,2015,33.627,20.19508,0,0,34,1,0.0,6840.0,3680.0
5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,929.96,0.0,1.0,0.0,1.0,2015,3,2015,0.0,1.0,0.0,1.0,26,5.06,97.31,0,0.0,1.0,733.84,-0.1533,109,1.0,0.0,0.0,1.0,110,8,2015,33.627,20.19508,0,0,34,1,0.0,4630.0,3920.0
5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,929.96,0.0,1.0,0.0,1.0,2015,3,2015,0.0,1.0,0.0,1.0,26,5.06,97.31,0,0.0,1.0,733.84,-0.2801,109,1.0,0.0,0.0,1.0,110,8,2015,33.627,20.19508,0,0,34,1,0.0,5320.0,3830.0
5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,929.96,0.0,1.0,0.0,1.0,2015,3,2015,0.0,1.0,0.0,1.0,26,5.06,97.31,0,0.0,1.0,733.84,-0.0848,109,1.0,0.0,0.0,1.0,110,8,2015,33.627,20.19508,0,0,34,1,0.0,4600.0,4210.0
5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,929.96,0.0,1.0,0.0,1.0,2015,3,2015,0.0,1.0,0.0,1.0,26,5.06,97.31,0,0.0,1.0,733.84,0.1863,109,1.0,0.0,0.0,1.0,110,8,2015,33.627,20.19508,0,0,34,1,1.0,3650.0,4330.0
5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,929.96,0.0,1.0,0.0,1.0,2015,3,2015,0.0,1.0,0.0,1.0,26,5.06,97.31,0,0.0,1.0,733.84,-0.0384,109,1.0,0.0,0.0,1.0,110,8,2015,33.627,20.19508,0,0,34,1,0.0,3650.0,3510.0
5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,929.96,0.0,1.0,0.0,1.0,2015,3,2015,0.0,1.0,0.0,1.0,26,5.06,97.31,0,0.0,1.0,733.84,-0.1498,109,1.0,0.0,0.0,1.0,110,8,2015,33.627,20.19508,0,0,34,1,0.0,4340.0,3690.0
73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,807.755,0.0,1.0,0.0,1.0,2014,11,2014,0.0,1.0,0.0,1.0,52,8.18,38.85,89,0.0,1.0,-398.255,-0.04,68,1.0,0.0,1.0,0.0,42,4,2014,28.52661,11.30607,0,0,34,1,0.0,2500.0,2400.0
73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,847.388,0.0,1.0,0.0,1.0,2015,11,2014,0.0,1.0,0.0,1.0,52,8.18,38.85,89,0.0,1.0,-118.488,-0.1667,109,1.0,0.0,0.0,1.0,42,4,2015,27.92987,13.61402,0,0,34,2,0.0,1800.0,1500.0
73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,807.755,0.0,1.0,0.0,1.0,2014,11,2014,0.0,1.0,0.0,1.0,52,8.18,38.85,89,0.0,1.0,-398.255,-0.0556,68,1.0,0.0,1.0,0.0,42,4,2014,28.52661,11.30607,0,0,34,1,0.0,1800.0,1700.0
73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,847.388,0.0,1.0,0.0,1.0,2015,11,2014,0.0,1.0,0.0,1.0,52,8.18,38.85,89,0.0,1.0,-118.488,-0.6667,109,1.0,0.0,0.0,1.0,42,4,2015,27.92987,13.61402,0,0,34,2,0.0,2100.0,700.0
124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,520.069,0.0,1.0,0.0,1.0,2015,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,-55.669,-0.1333,68,0.0,0.0,1.0,0.0,54,10,2014,26.48293,17.14181,0,0,34,1,0.0,4500.0,3900.0
45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,512.182,0.0,1.0,0.0,1.0,2015,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,46.118,-0.0833,109,0.0,0.0,0.0,1.0,54,10,2015,26.6788,17.19974,0,0,34,2,0.0,2400.0,2200.0
124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,520.069,0.0,1.0,0.0,1.0,2015,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,-55.669,-0.4545,68,0.0,0.0,1.0,0.0,54,10,2014,26.48293,17.14181,0,0,34,1,0.0,3300.0,1800.0
45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,512.182,0.0,1.0,0.0,1.0,2015,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,46.118,-0.6471,109,0.0,0.0,0.0,1.0,54,10,2015,26.6788,17.19974,0,0,34,2,0.0,1700.0,600.0
124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,520.069,0.0,1.0,0.0,1.0,2015,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,-55.669,-0.1333,68,0.0,0.0,1.0,0.0,54,10,2014,26.48293,17.14181,0,0,34,1,0.0,4500.0,3900.0
45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,512.182,0.0,1.0,0.0,1.0,2015,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,46.118,-0.04,109,0.0,0.0,0.0,1.0,54,10,2015,26.6788,17.19974,0,0,34,2,0.0,2500.0,2400.0
124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,520.069,0.0,1.0,0.0,1.0,2015,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,-55.669,-0.5726,68,0.0,0.0,1.0,0.0,54,10,2014,26.48293,17.14181,0,0,34,1,0.0,2340.0,1000.0
45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,512.182,0.0,1.0,0.0,1.0,2015,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,46.118,-0.8,109,0.0,0.0,0.0,1.0,54,10,2015,26.6788,17.19974,0,0,34,2,0.0,500.0,100.0
124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,512.182,0.0,1.0,0.0,1.0,2016,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,46.118,-0.2,109,0.0,0.0,0.0,1.0,54,10,2015,26.6788,17.19974,0,0,34,2,0.0,500.0,400.0
45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,526.376,0.0,1.0,0.0,1.0,2016,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,-184.376,0.0541,109,0.0,0.0,0.0,1.0,54,10,2016,26.99082,16.62827,0,0,34,3,1.0,3700.0,3900.0
124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,512.182,0.0,1.0,0.0,1.0,2016,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,46.118,-0.5,109,0.0,0.0,0.0,1.0,54,10,2015,26.6788,17.19974,0,0,34,2,0.0,200.0,100.0
45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,526.376,0.0,1.0,0.0,1.0,2016,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,-184.376,-0.4583,109,0.0,0.0,0.0,1.0,54,10,2016,26.99082,16.62827,0,0,34,3,0.0,2400.0,1300.0
124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,512.182,0.0,1.0,0.0,1.0,2016,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,46.118,-0.1429,109,0.0,0.0,0.0,1.0,54,10,2015,26.6788,17.19974,0,0,34,2,0.0,700.0,600.0
45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,526.376,0.0,1.0,0.0,1.0,2016,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,-184.376,-0.025,109,0.0,0.0,0.0,1.0,54,10,2016,26.99082,16.62827,0,0,34,3,0.0,4000.0,3900.0
124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,512.182,0.0,1.0,0.0,1.0,2016,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,46.118,-0.5,109,0.0,0.0,0.0,1.0,54,10,2015,26.6788,17.19974,0,0,34,2,0.0,400.0,200.0
45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,526.376,0.0,1.0,0.0,1.0,2016,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,-184.376,-0.7333,109,0.0,0.0,0.0,1.0,54,10,2016,26.99082,16.62827,0,0,34,3,0.0,1500.0,400.0
73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,807.755,0.0,1.0,0.0,1.0,2014,11,2014,0.0,1.0,0.0,1.0,52,8.18,38.85,89,0.0,1.0,-398.255,-0.1468,68,1.0,0.0,1.0,0.0,42,4,2014,28.52661,11.30607,0,0,34,1,0.0,10900.0,9300.0
73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,847.388,0.0,1.0,0.0,1.0,2015,11,2014,0.0,1.0,0.0,1.0,52,8.18,38.85,89,0.0,1.0,-118.488,-0.0843,109,1.0,0.0,0.0,1.0,42,4,2015,27.92987,13.61402,0,0,34,2,0.0,8300.0,7600.0
73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,807.755,0.0,1.0,0.0,1.0,2014,11,2014,0.0,1.0,0.0,1.0,52,8.18,38.85,89,0.0,1.0,-398.255,-0.0732,68,1.0,0.0,1.0,0.0,42,4,2014,28.52661,11.30607,0,0,34,1,0.0,8200.0,7600.0
73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,847.388,0.0,1.0,0.0,1.0,2015,11,2014,0.0,1.0,0.0,1.0,52,8.18,38.85,89,0.0,1.0,-118.488,-0.4253,109,1.0,0.0,0.0,1.0,42,4,2015,27.92987,13.61402,0,0,34,2,0.0,8700.0,5000.0
124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,520.069,0.0,1.0,0.0,1.0,2015,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,-55.669,-0.2391,68,0.0,0.0,1.0,0.0,54,10,2014,26.48293,17.14181,0,0,34,1,0.0,9200.0,7000.0
45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,512.182,0.0,1.0,0.0,1.0,2015,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,46.118,-0.0526,109,0.0,0.0,0.0,1.0,54,10,2015,26.6788,17.19974,0,0,34,2,0.0,3800.0,3600.0
124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,520.069,0.0,1.0,0.0,1.0,2015,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,-55.669,-0.2245,68,0.0,0.0,1.0,0.0,54,10,2014,26.48293,17.14181,0,0,34,1,0.0,4900.0,3800.0
45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,512.182,0.0,1.0,0.0,1.0,2015,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,46.118,-0.4643,109,0.0,0.0,0.0,1.0,54,10,2015,26.6788,17.19974,0,0,34,2,0.0,2800.0,1500.0
124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,520.069,0.0,1.0,0.0,1.0,2015,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,-55.669,-0.1358,68,0.0,0.0,1.0,0.0,54,10,2014,26.48293,17.14181,0,0,34,1,0.0,8100.0,7000.0
45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,512.182,0.0,1.0,0.0,1.0,2015,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,46.118,0.0233,109,0.0,0.0,0.0,1.0,54,10,2015,26.6788,17.19974,0,0,34,2,1.0,4300.0,4400.0
124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,520.069,0.0,1.0,0.0,1.0,2015,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,-55.669,-0.5455,68,0.0,0.0,1.0,0.0,54,10,2014,26.48293,17.14181,0,0,34,1,0.0,4400.0,2000.0
45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,512.182,0.0,1.0,0.0,1.0,2015,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,46.118,-0.5,109,0.0,0.0,0.0,1.0,54,10,2015,26.6788,17.19974,0,0,34,2,0.0,1800.0,900.0
124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,512.182,0.0,1.0,0.0,1.0,2016,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,46.118,0.0,109,0.0,0.0,0.0,1.0,54,10,2015,26.6788,17.19974,0,0,34,2,0.0,2200.0,2200.0
45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,526.376,0.0,1.0,0.0,1.0,2016,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,-184.376,0.0368,109,0.0,0.0,0.0,1.0,54,10,2016,26.99082,16.62827,0,0,34,3,1.0,13600.0,14100.0
124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,512.182,0.0,1.0,0.0,1.0,2016,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,46.118,-0.0513,109,0.0,0.0,0.0,1.0,54,10,2015,26.6788,17.19974,0,0,34,2,0.0,3900.0,3700.0
45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,526.376,0.0,1.0,0.0,1.0,2016,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,-184.376,-0.24,109,0.0,0.0,0.0,1.0,54,10,2016,26.99082,16.62827,0,0,34,3,0.0,10000.0,7600.0
124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,512.182,0.0,1.0,0.0,1.0,2016,1,2014,0.0,1.0,0.0,1.0,52,-2.35,30.25,89,0.0,1.0,46.118,-0.1563,109,0.0,0.0,0.0,1.0,54,10,2015,26.6788,17.19974,0,0,34,2,0.0,6400.0,5400.0
